"school_name";"koreaS_code";"school_code"
"보라초등학교";"J10";7751081
"보름초등학교";"J10";7771182
"보산초등학교";"J10";7602035
"보영여자고등학교";"J10";7530545
"보영여자중학교";"J10";7602037
"보정고등학교";"J10";7530658
"보정초등학교";"J10";7751082
"보체초등학교";"J10";7761032
"보평고등학교";"J10";7530921
"보평중학교";"J10";7551156
"보평초등학교";"J10";7551221
"복사초등학교";"J10";7581050
"복정고등학교";"J10";7530940
"복정초등학교";"J10";7551063
"복창초등학교";"J10";7631032
"본오중학교";"J10";7611014
"본오초등학교";"J10";7611046
"본원초등학교";"J10";7611047
"봉담고등학교";"J10";7530848
"봉담중학교";"J10";7679111
"봉담초등학교";"J10";7679031
"봉암초등학교";"J10";7602038
"봉일천고등학교";"J10";7530825
"봉일천중학교";"J10";7681008
"봉일천초등학교";"J10";7681040
"부곡고등학교";"J10";7531106
"부곡중앙중학교";"J10";7642123
"부곡중앙초등학교";"J10";7642121
"부광초등학교";"J10";7581051
"부림중학교";"J10";7569060
"부림초등학교";"J10";7569025
"부명고등학교";"J10";7530070
"부명중학교";"J10";7581013
"부명초등학교";"J10";7581052
"부발중학교";"J10";7741006
"부발초등학교";"J10";7741023
"부안중학교";"J10";7569061
"부양초등학교";"J10";7652082
"부용고등학교";"J10";7530575
"부용중학교";"J10";7561007
"부용초등학교";"J10";7631033
"부원고등학교";"J10";7530842
"부원초등학교";"J10";7581053
"부인중학교";"J10";7581014
"부인초등학교";"J10";7581054
"부일중학교";"J10";7581015
"부일초등학교";"J10";7581055
"부천고등학교";"J10";7530071
"부천공업고등학교";"J10";7530254
"부천남중학교";"J10";7581016
"부천남초등학교";"J10";7581057
"부천대명초등학교";"J10";7581058
"부천덕산초등학교";"J10";7581059
"부천동여자중학교";"J10";7581017
"부천동중학교";"J10";7581018
"부천동초등학교";"J10";7581060
"부천부곡중학교";"J10";7581019
"부천부곡초등학교";"J10";7581061
"부천부안초등학교";"J10";7581062
"부천부흥중학교";"J10";7581020
"부천부흥초등학교";"J10";7581063
"부천북고등학교";"J10";7530072
"부천북초등학교";"J10";7581064
"부천삼정초등학교";"J10";7581065
"부천상록학교";"J10";7530659
"부천서초등학교";"J10";7581066
"부천송일초등학교";"J10";7581041
"부천수주초등학교";"J10";7581067
"부천신흥초등학교";"J10";7581068
"부천실업고등학교";"J10";7530415
"부천양지초등학교";"J10";7581143
"부천여월중학교";"J10";7581023
"부천여월초등학교";"J10";7581069
"부천여자고등학교";"J10";7530073
"부천여자중학교";"J10";7581024
"부천역곡초등학교";"J10";7581070
"부천원일초등학교";"J10";7581071
"부천일신중학교";"J10";7581025
"부천일신초등학교";"J10";7581074
"부천정보산업고등학교";"J10";7530256
"부천중앙초등학교";"J10";7581072
"부천중원초등학교";"J10";7581073
"부천중학교";"J10";7581026
"부천초등학교";"J10";7581056
"부천혜림학교";"J10";7530428
"부평초등학교";"J10";7652237
"부흥고등학교";"J10";7530074
"북내초등학교";"J10";7661025
"분당경영고등학교";"J10";7531114
"분당고등학교";"J10";7530075
"분당대진고등학교";"J10";7530160
"분당영덕여자고등학교";"J10";7530598
"분당중앙고등학교";"J10";7530076
"분당중학교";"J10";7551017
"분당초등학교";"J10";7551064
"분원초등학교";"J10";7692022
"분진중학교";"J10";7771008
"불곡고등학교";"J10";7530077
"불곡중학교";"J10";7551018
"불곡초등학교";"J10";7551065
"불정초등학교";"J10";7551066
"비룡중학교";"J10";7761083
"비룡초등학교";"J10";7761033
"비봉고등학교";"J10";7530603
"비봉중학교";"J10";7679127
"비봉초등학교";"J10";7679032
"비산중학교";"J10";7569062
"비산초등학교";"J10";7569026
"비전고등학교";"J10";7531109
"비전중학교";"J10";7631003
"비전초등학교";"J10";7631034
"빛가온중학교";"J10";7591099
"빛가온초등학교";"J10";7591095
"사능초등학교";"J10";7652084
"사동초등학교";"J10";7602040
"사우고등학교";"J10";7530474
"사우초등학교";"J10";7771037
"사창초등학교";"J10";7679033
"산곡초등학교";"J10";7692023
"산남중학교";"J10";7541024
"산남초등학교";"J10";7541080
"산내중학교";"J10";7681189
"산내초등학교";"J10";7681194
"산들중학교";"J10";7681204
"산들초등학교";"J10";7681201
"산마루초등학교";"J10";7652288
"산본고등학교";"J10";7530079
"산본중학교";"J10";7642043
"산본초등학교";"J10";7642021
"산북초등학교";"J10";7602042
"산양초등학교";"J10";7751085
"산운초등학교";"J10";7551153
"산의초등학교";"J10";7541081
"산평초등학교";"J10";7761034
"산현초등학교";"J10";7781152
"삼가초등학교";"J10";7751050
"삼광고등학교";"J10";7530163
"삼광중학교";"J10";7681014
"삼괴고등학교";"J10";7530660
"삼괴중학교";"J10";7679128
"삼덕초등학교";"J10";7631035
"삼리초등학교";"J10";7692024
"삼미초등학교";"J10";7679430
"삼봉초등학교";"J10";7569027
"삼상초등학교";"J10";7602044
"삼성중학교";"J10";7711009
"삼성초등학교";"J10";7569028
"삼성초등학교";"J10";7681041
"삼송초등학교";"?J10";7621067
"삼숭중학교";"J10";7602046
"삼숭초등학교";"J10";7602047
"삼일공업고등학교";"J10";7530335
"삼일상업고등학교";"J10";7530336
"삼일중학교";"J10";7541025
"삼일초등학교";"J10";7611048
"삼죽초등학교";"J10";7761035
"삼평중학교";"J10";7551157
"삼평중학교부설방송통신중학교";"J10";7551282
"삼현초등학교";"J10";7561132
"상갈중학교";"J10";7751028
"상갈초등학교";"J10";7751086
"상대원초등학교";"J10";7551067
"상도중학교";"J10";7581027
"상도초등학교";"J10";7581076
"상동고등학교";"J10";7530577
"상동고등학교부설방송통신고등학교";"J10";7531142
"상동중학교";"J10";7581028
"상동초등학교";"J10";7581077
"상록고등학교";"J10";7531107
"상록중학교";"J10";7611015
"상록초등학교";"J10";7611049
"상률초등학교";"J10";7541082
"상리초등학교";"J10";7701015
"상면초등학교";"J10";7721015
"상미초등학교";"J10";7581040
"상봉초등학교";"J10";7679034
"상색초등학교";"J10";7721016
"상수초등학교";"J10";7602049
"상신초등학교";"J10";7679035
"상우고등학교";"J10";7530571
"상원고등학교";"J10";7530764
"상원여자중학교";"J10";7551019
"상원초등학교";"J10";7581080
"상원초등학교";"J10";7551068
"상인초등학교";"J10";7581078
"상일고등학교";"J10";7530616
"상일중학교";"J10";7581029
"상일초등학교";"J10";7581079
"상지초등학교";"J10";7581081
"상천초등학교";"J10";7721017
"상촌중학교";"J10";7541054
"상촌초등학교";"J10";7541138
"상탄초등학교";"J10";7621068
"상탑초등학교";"J10";7551069
"상패초등학교";"J10";7602050
"상품중학교";"J10";7661006
"상품초등학교";"J10";7661026
"상하중학교";"J10";7751305
"상하초등학교";"J10";7751087
"상현고등학교";"J10";7531014
"상현중학교";"J10";7751029
"상현초등학교";"J10";7751088
"새금초등학교";"J10";7681019
"새나래학교";"J10";7531147
"새말초등학교";"J10";7561027
"새봄초등학교";"J10";7679468
"새빛초등학교";"J10";7751313
"새솔고등학교";"J10";7531374
"새솔초등학교";"J10";7679440
"새솔학교";"J10";7531140
"새얼학교";"J10";7530429
"샘말초등학교";"J10";7751351
"샘모루초등학교";"J10";7569029
"샛별중학교";"J10";7551010
"생금초등학교";"J10";7781132
"생연중학교";"J10";7602052
"생연초등학교";"J10";7602053
"서경초등학교";"J10";7679441
"서농초등학교";"J10";7751307
"서당초등학교";"J10";7551070
"서룡초등학교";"J10";7751089
"서면초등학교";"J10";7591025
"서부초등학교";"J10";7692025
"서삼초등학교";"J10";7761036
"서신중학교";"J10";7679129
"서신초등학교";"J10";7679036
"서암초등학교";"J10";7771027
"서연고등학교";"J10";7531373
"서연중학교";"J10";7679423
"서연초등학교";"J10";7679395
"서운중학교";"J10";7761005
"서운초등학교";"J10";7761037
"서울삼육고등학교";"J10";7530164
"서울삼육중학교";"J10";7652291
"서원고등학교";"J10";7530574
"서원중학교";"J10";7751030
"서원초등학교";"J10";7751090
"서정고등학교";"J10";7531044
"서정리초등학교";"J10";7631037
"서정중학교";"J10";7621186
"서정초등학교";"J10";7621288
"서종중학교";"J10";7731013
"서종초등학교";"J10";7731022
"서천고등학교";"J10";7531096
"서천중학교";"J10";7751332
"서천초등학교";"J10";7751091
"서촌초등학교";"J10";7781089
"서탄초등학교";"J10";7631038
"서평초등학교";"J10";7541145
"서해고등학교";"J10";7530082
"서해중학교";"J10";7781009
"서해초등학교";"J10";7781027
"서현고등학교";"J10";7530081
"서현고등학교부설방송통신고등학교";"J10";7531141
"서현중학교";"J10";7551020
"서현초등학교";"J10";7551071
"서호중학교";"J10";7541051
"서호초등학교";"J10";7541083
"석곶초등학교";"J10";7681018
"석성초등학교";"J10";7751185
"석수중학교";"J10";7611118
"석수초등학교";"J10";7569030
"석우중학교";"J10";7679112
"석우초등학교";"J10";7679037
"석정초등학교";"J10";7771028
"석천중학교";"J10";7581030
"석천초등학교";"J10";7679038
"석천초등학교";"J10";7581082
"석현초등학교";"J10";7751229
"석호중학교";"J10";7611010
"석호초등학교";"J10";7611050
"선단초등학교";"J10";7711024
"선동초등학교";"J10";7692026
"선부고등학교";"J10";7530887
"선부중학교";"J10";7611016
"선부초등학교";"J10";7611051
"선유중학교";"J10";7681165
"선일중학교";"J10";7611017
"선일초등학교";"J10";7611052
"선행초등학교";"J10";7541328
"설봉중학교";"J10";7741008
"설봉초등학교";"J10";7741025
"설성초등학교";"J10";7741026
"설악고등학교";"J10";7530083
"설악중학교";"J10";7721006
"성곡중학교";"J10";7581031
"성곡초등학교";"J10";7581148
"성광학교";"J10";7530430
"성남고등학교";"J10";7531291
"성남금융고등학교";"J10";7531115
"성남동중학교";"J10";7551021
"성남동초등학교";"J10";7551073
"성남매송초등학교";"J10";7551074
"성남문원중학교";"J10";7551022
"성남미금초등학교";"J10";7551075
"성남북초등학교";"J10";7551076
"성남서중학교";"J10";7551023
"성남서초등학교";"J10";7551077
"성남송현초등학교";"J10";7551154
"성남수정초등학교";"J10";7551078
"성남신기초등학교";"J10";7551079
"성남신흥초등학교";"J10";7551080
"성남양지초등학교";"J10";7551048
"성남여수초등학교";"J10";7551261
"성남여자고등학교";"J10";7530085
"성남여자중학교";"J10";7551024
"성남외국어고등학교";"J10";7530762
"성남은행초등학교";"J10";7551081
"성남장안초등학교";"J10";7551082
"성남정자초등학교";"J10";7551047
"성남제일초등학교";"J10";7551046
"성남중앙초등학교";"J10";7551083
"성남중학교";"J10";7551025
"성남초등학교";"J10";7551072
"성남테크노과학고등학교";"J10";7531256
"성남혜은학교";"J10";7530422
"성남화랑초등학교";"J10";7551233
"성라초등학교";"J10";7621069
"성문고등학교";"J10";7530528
"성문중학교";"J10";7569075
"성보경영고등학교";"J10";7531054
"성복고등학교";"J10";7530973
"성복중학교";"J10";7751031
"성복초등학교";"J10";7751092
"성사고등학교";"J10";7530770
"성사중학교";"J10";7621187
"성사초등학교";"J10";7621070
"성산초등학교";"J10";7679080
"성서중학교";"J10";7751303
"성서초등학교";"J10";7751295
"성석초등학교";"J10";7621071
"성수초등학교";"J10";7551084
"성신초등학교";"J10";7621072
"성심학교";"J10";7530431
"성안고등학교";"J10";7530475
"성안중학교";"J10";7611028
"성안초등학교";"J10";7611053
"성은학교";"J10";7530423
"성일고등학교";"J10";7530167
"성일정보고등학교";"J10";7530591
"성일중학교";"J10";7551041
"성저초등학교";"J10";7621073
"성주중학교";"J10";7581032
"성주초등학교";"J10";7581083
"성지고등학교";"J10";7530767
"성지중학교";"J10";7751014
"성지초등학교";"J10";7751049
"성포고등학교";"J10";7530765
"성포중학교";"J10";7611018
"성포초등학교";"J10";7611054
"성호고등학교";"J10";7530086
"성호중학교";"J10";7679114
"성호초등학교";"J10";7679081
"세경고등학교";"J10";7530947
"세곡초등학교";"J10";7541084
"세교고등학교";"J10";7531046
"세교중학교";"J10";7631010
"세교초등학교";"J10";7631039
"세류중학교";"J10";7541010
"세류초등학교";"J10";7541085
"세마고등학교";"J10";7530936
"세마중학교";"J10";7679285
"세마초등학교";"J10";7679434
"세미초등학교";"J10";7679321
"세아초등학교";"J10";7631227
"세원고등학교";"J10";7530169
"세월초등학교";"J10";7731023
"세정중학교";"J10";7661013
"세정초등학교";"J10";7679421
"세종고등학교";"J10";7531051
"세종중학교";"J10";7661072
"세종초등학교";"J10";7661016
"소래고등학교";"J10";7530262
"소래중학교";"J10";7781003
"소래초등학교";"J10";7781015
"소만초등학교";"J10";7621074
"소명여자고등학교";"J10";7530170
"소명여자중학교";"J10";7581038
"소사고등학교";"J10";7530087
"소사벌초등학교";"J10";7631036
"소사중학교";"J10";7581033
"소사초등학교";"J10";7581084
"소안초등학교";"J10";7581141
"소요초등학교";"J10";7602055
"소일초등학교";"J10";7581085
